Id,SalePrice
1497,176343.634487566
1498,124458.051099218
1499,225479.49506236
1500,219330.74567406
1501,170333.422933743
1502,130299.643160836
1503,185166.143649228
1504,178722.859513568
1505,191594.779217229
1506,191876.480892711
1507,188501.788042814
1508,205471.54619024
1509,222291.680466142
1510,174523.790423241
1511,135300.409748787
1512,99470.670539936
1513,138738.213831457
1514,190172.333155658
1515,181439.302359359
1516,154093.973628818
1517,171187.74041654
1518,220482.713794901
1519,162810.751669197
1520,140701.982067929
1521,152470.970859337
1522,173103.887032365
1523,247418.612935262
1524,222684.015272331
1525,170854.998508573
1526,119947.419466623
1527,149521.877107134
1528,125236.647062664
1529,202399.145237827
1530,208594.46724182
1531,237234.771159545
1532,168636.902480277
1533,218073.970958329
1534,209455.434993126
1535,215506.538689045
1536,106342.077012056
1537,159807.757546204
1538,110342.501678835
1539,118062.176260372
1540,213469.43245343
1541,175489.563412498
1542,149244.166780591
1543,152649.786977066
1544,170288.879604921
1545,165069.561257429
1546,177696.405115975
1547,168399.958817725
1548,181905.444540099
1549,196760.966105793
1550,183226.823885524
1551,126064.946577582
1552,190459.822938403
1553,152762.288252384
1554,178133.144835703
1555,120555.848687868
1556,134212.986065393
1557,206453.067618325
1558,176936.365218965
1559,171496.603385562
1560,155461.705571872
1561,242856.312223607
1562,190425.070547539
1563,138199.114402814
1564,253944.724414281
1565,214133.633448273
1566,112289.655028751
1567,127645.545105888
1568,166069.712556195
1569,150677.877586828
1570,146740.635327282
1571,180227.458418497
1572,185454.79330589
1573,185181.990690976
1574,149934.978613063
1575,151200.564806631
1576,230493.454186191
1577,181289.262562623
1578,235774.268831704
1579,190803.045113384
1580,170928.40759284
1581,160548.594547264
1582,164986.588542696
1583,173791.135505639
1584,176206.761343628
1585,169151.255386394
1586,217697.697807673
1587,146293.907804809
1588,108069.563511233
1589,202587.902902892
1590,199147.645319391
1591,136485.712905187
1592,198167.291227151
1593,142391.14493554
1594,149609.872815084
1595,162732.30829899
1596,146050.624999867
1597,134338.552998336
1598,183883.024643375
1599,183059.400118525
1600,193591.368359052
1601,171302.77894282
1602,81569.1432061517
1603,96737.8972458737
1604,160629.317096206
1605,139354.042222981
1606,185977.45081359
1607,191637.631524595
1608,166723.630071117
1609,179320.160168135
1610,198632.149245293
1611,157641.535823197
1612,119873.872584843
1613,168085.069050177
1614,147676.77199447
1615,192487.509849122
1616,125848.059249129
1617,203127.029900934
1618,194799.042618197
1619,184571.412066778
1620,215031.041402856
1621,154581.303324633
1622,256656.605231127
1623,112646.480837277
1624,260017.043290729
1625,197058.077300317
1626,168909.896102199
1627,168407.610954821
1628,210073.104779129
1629,145808.528625879
1630,188438.911905471
1631,207615.21453817
1632,211779.890489842
1633,212629.37056752
1634,137650.775971836
1635,236720.197984841
1636,163488.03096697
1637,200242.317164469
1638,133645.083322264
1639,222686.824767008
1640,162607.57038749
1641,186897.196791161
1642,135250.02822685
1643,175313.694259587
1644,123825.02846719
1645,125388.206882901
1646,187306.174728709
1647,246868.319111919
1648,161069.259923405
1649,195784.894430111
1650,178762.99774588
1651,240388.876437616
1652,138883.46277259
1653,138236.505117252
1654,234617.650165985
1655,153170.505821461
1656,151000.313612119
1657,161427.604357871
1658,169020.986068263
1659,222824.123477238
1660,186918.292638848
1661,181305.996211829
1662,188248.624128678
1663,158989.793521668
1664,160771.501284094
1665,212972.288421887
1666,167198.686302851
1667,175590.920678681
1668,115973.736584217
1669,117199.368503949
1670,180026.071912142
1671,166385.102341628
1672,142044.025508254
1673,122891.214080093
1674,144452.632825068
1675,206479.405272411
1676,151686.107826943
1677,163245.627847778
1678,133101.612532011
1679,174001.194772231
1680,153883.890467616
1681,178852.587038097
1682,135468.465979137
1683,167832.591503186
1684,156948.964406311
1685,146259.527332521
1686,189483.000136868
1687,188394.653998524
1688,183045.353434861
1689,131241.391725368
1690,199790.058242051
1691,173943.461076943
1692,150938.463515896
1693,193994.893289999
1694,225375.765127165
1695,258789.071973023
1696,154087.107082692
1697,150246.749814142
1698,150009.209631738
1699,251358.471891491
1700,196638.37978088
1701,245961.639538416
1702,242684.857781184
1703,149459.880353921
1704,221361.770119318
1705,177496.083578526
1706,190120.938518894
1707,165731.035336619
1708,148051.285606529
1709,226435.70870188
1710,142032.834882502
1711,154121.349269525
1712,148328.715843647
1713,151220.702130007
1714,172927.293456013
1715,142860.595320374
1716,169034.272199808
1717,147675.539459605
1718,192681.987583238
1719,189750.488989678
1720,189134.774987878
1721,147044.630071559
1722,148619.442692075
1723,253347.251916787
1724,187012.776568104
1725,115652.319100406
1726,178721.235362925
1727,179247.797533348
1728,99880.668480139
1729,163619.880035239
1730,144015.490541239
1731,167479.587257105
1732,143845.79218852
1733,203285.706651468
1734,166680.190582365
1735,143925.565850477
1736,221892.094176643
1737,180130.641447736
1738,197275.292349878
1739,173461.102249408
1740,187966.725362417
1741,162046.678544736
1742,227976.613171449
1743,138849.091262395
1744,190703.014914996
1745,227738.884625326
1746,185797.95955073
1747,155924.590518696
1748,176291.232894288
1749,202969.441049507
1750,129795.216066453
1751,160649.397017937
1752,119579.485471717
1753,146535.03441144
1754,164536.991066037
1755,127648.853183753
1756,213795.676875026
1757,205441.056337114
1758,229313.90527151
1759,158425.608148748
1760,157473.060492877
1761,184803.503172596
1762,241050.885561403
1763,143832.237059696
1764,197542.130126888
1765,159267.431239137
1766,117643.262473017
1767,203463.096244206
1768,130962.547220892
1769,224395.302013415
1770,124792.960878496
1771,136918.235374715
1772,173893.014857188
1773,153078.794808295
1774,252802.186450939
1775,162671.283775624
1776,187957.8010505
1777,258990.092547183
1778,156486.696963962
1779,169026.874910302
1780,211978.353212418
1781,179298.93229269
1782,169962.642093257
1783,141767.930766822
1784,137354.421273316
1785,167368.368237927
1786,169361.027470513
1787,138801.067743204
1788,128768.529611131
1789,288826.993005558
1790,158784.201496556
1791,191232.344773221
1792,204383.704658348
1793,169252.78015929
1794,180829.429396158
1795,189720.751900688
1796,118321.503126137
1797,129601.842249778
1798,101050.593869117
1799,139594.752390902
1800,198451.56217116
1801,175801.412413424
1802,216271.885277704
1803,165837.373845181
1804,192350.685690564
1805,166995.174863799
1806,156609.490580944
1807,174763.818089096
1808,99426.470140669
1809,152246.140104332
1810,132818.756094767
1811,191763.490032551
1812,149132.176653034
1813,166143.03358962
1814,167960.965958765
1815,161431.800379698
1816,133667.574626025
1817,235265.735136228
1818,124201.98562581
1819,142309.425768813
1820,168583.336845665
1821,179702.764836858
1822,255801.178485215
1823,173154.751059576
1824,197358.929558857
1825,154893.621750396
1826,235071.660880897
1827,187941.497844325
1828,262227.64537518
1829,170490.644056131
1830,159950.562929155
1831,228215.241610916
1832,218585.389090047
1833,181446.059559219
1834,139384.797975075
1835,142576.809139612
1836,101545.734452551
1837,258801.663141649
1838,200144.860189859
1839,220872.646259886
1840,92196.2296008032
1841,179138.496293434
1842,132636.82683425
1843,178419.099106635
1844,241462.945357952
1845,184684.456019679
1846,185181.311718339
1847,224805.964678782
1848,256088.801707439
1849,147324.893761742
1850,85187.6584354197
1851,229074.980103817
1852,195650.443665611
1853,164663.463860848
1854,179630.67247435
1855,214277.539412407
1856,201125.080549823
1857,92902.7620546084
1858,204290.721593739
1859,168054.855644762
1860,188311.398617427
1861,143400.525457138
1862,152291.650718347
1863,171034.500280119
1864,187578.958494062
1865,132259.867919761
1866,188257.370290671
1867,171726.263475082
1868,84534.6927098327
1869,190728.338865751
1870,225157.406394242
1871,168490.470967839
1872,156266.450541802
1873,157767.065631513
1874,123345.072303192
1875,164423.89460537
1876,176249.865785746
1877,199619.887115348
1878,161734.732147508
1879,156198.499853454
1880,164880.487606781
1881,250371.522891171
1882,174606.564703584
1883,135988.060166034
1884,134522.953066134
1885,184119.710322136
1886,161768.753778355
1887,163311.548622165
1888,119568.951744244
1889,164445.376914167
1890,202765.156554322
1891,75618.7503234889
1892,169369.504442402
1893,185761.326026869
1894,211961.449980452
1895,188378.175258205
1896,125348.568808303
1897,213099.285226772
1898,200945.169255629
1899,179478.05887509
1900,101434.804782032
1901,139510.026318098
1902,216285.691236656
1903,145773.364457984
1904,183085.117175554
1905,161379.686681677
1906,155162.903548384
1907,166201.805581814
1908,150686.225882369
1909,170351.995472973
1910,189128.872596171
1911,179120.714771443
1912,213014.144075186
1913,198643.820253458
1914,118049.730091432
1915,119452.216715843
1916,149111.124451537
1917,152164.789031137
1918,184047.806632766
1919,172648.885785273
1920,192778.161704696
1921,130492.096465484
1922,150589.637282633
1923,192612.63285812
1924,135263.579628912
1925,201959.370298452
1926,129568.984770864
1927,162880.826908636
1928,180508.057093816
1929,103332.276214597
1930,257173.124830169
1931,185338.829921401
1932,181918.698821899
1933,202670.222477358
1934,126187.389733162
1935,170629.220292235
1936,139657.919053728
1937,205968.736275323
1938,104944.754397856
1939,210694.48950852
1940,135296.527065566
1941,112808.312937628
1942,140350.721609762
1943,174683.766516388
1944,180874.624231712
1945,154799.190104469
1946,178127.945335096
1947,198807.953607369
1948,127305.295659523
1949,183299.692209255
1950,122435.73830764
1951,195001.063328275
1952,272330.075567054
1953,179146.224159704
1954,141680.045554655
1955,154018.223516216
1956,218348.341167768
1957,198231.05729428
1958,191577.066670905
1959,161572.023572391
1960,128821.642163912
1961,209024.013962165
1962,185362.84873851
1963,171141.32855415
1964,141567.823338728
1965,122421.122995373
1966,64472.7590471092
1967,147607.557020958
1968,196307.160356882
1969,187690.164360741
1970,194242.732567335
1971,166351.013037726
1972,199028.154142158
1973,232324.012737156
1974,126766.060105174
1975,179720.873591936
1976,129971.14019552
1977,173230.369128431
1978,207018.764710848
1979,117297.741450666
1980,144970.624968516
1981,176773.205852202
1982,119916.378207002
1983,200880.480262612
1984,185915.848385879
1985,128680.364875119
1986,211711.450015826
1987,139807.729307978
1988,174014.952820073
1989,185176.820562604
1990,168991.616487538
1991,138699.550431277
1992,137414.29541359
1993,129001.273547267
1994,139560.53338481
1995,175205.020247878
1996,240539.973772146
1997,175892.916016887
1998,216957.272937377
1999,167639.159136189
2000,139539.499956155
2001,234199.110726518
2002,215326.381697817
2003,264664.079919147
2004,118786.06808867
2005,160960.272982294
2006,247327.859588344
2007,118172.207701233
2008,178892.42411245
2009,174255.381552523
2010,135661.733598554
2011,192872.807948992
2012,213691.519061869
2013,93789.0803795676
2014,209145.244234179
2015,188141.303297906
2016,223888.671810052
2017,146276.162652755
2018,159755.09506297
2019,190663.118949414
2020,138866.391299103
2021,124962.165250654
2022,135003.215635994
2023,205940.469987287
2024,221015.08520772
2025,260989.309072073
2026,200598.508759636
2027,185274.94330536
2028,139425.867492227
2029,152589.848976193
2030,125041.794821988
2031,143296.415981597
2032,220104.142265494
2033,288148.471972858
2034,183174.782782269
2035,187962.008151634
2036,152537.569929408
2037,160299.110076405
2038,146941.932849439
2039,114633.233254437
2040,139115.075319989
2041,97212.0011975197
2042,207828.556032254
2043,192448.468874945
2044,165721.096581452
2045,181284.893388002
2046,162330.319254752
2047,152281.060113062
2048,150720.404895238
2049,163099.857833138
2050,102406.560586007
2051,224601.849608518
2052,141058.488432403
2053,230158.027710003
2054,218119.436061281
2055,225870.023397651
2056,208020.806851512
2057,145554.486514902
2058,162533.56780557
2059,159886.762936797
2060,195025.436088888
2061,185122.226579693
2062,203106.034808634
2063,178827.813626617
2064,135483.282075686
2065,182901.699856372
2066,167379.132169315
2067,223877.493195971
2068,203349.593439278
2069,126610.734352663
2070,190272.719028382
2071,182806.958765633
2072,241358.928735008
2073,147498.179136291
2074,118048.322907355
2075,159275.836817999
2076,154286.123213321
2077,187627.721075246
2078,150946.376204567
2079,145371.478833562
2080,209071.188250297
2081,169795.4276044
2082,195184.06210183
2083,167432.738949361
2084,262394.472729795
2085,214479.755025869
2086,203446.814869961
2087,179651.420440288
2088,157716.69838693
2089,177295.910229657
2090,236726.974113475
2091,151064.882117905
2092,201953.578337233
2093,138338.008335506
2094,193209.512183994
2095,146166.996331908
2096,145890.056296777
2097,174992.713921986
2098,168137.458870915
2099,142537.565982569
2100,190996.405132349
2101,145115.891399466
2102,204214.738562271
2103,217535.144360371
2104,173957.635979449
2105,169313.297127732
2106,245462.701318741
2107,190057.193708973
2108,195298.834699008
2109,195977.005297529
2110,203346.647249872
2111,133274.854537532
2112,159016.879710616
2113,126814.347863402
2114,151818.953810508
2115,216781.279276011
2116,142230.680632357
2117,197482.904397626
2118,169449.726575825
2119,148118.408840868
2120,186379.507559002
2121,136799.582099606
2122,133546.339465261
2123,147751.355812496
2124,202358.618194495
2125,195997.132844532
2126,303518.414531602
2127,94302.1905540386
2128,208430.982664454
2129,193766.974863132
2130,207295.433888549
2131,177011.44714418
2132,165195.227808285
2133,246283.2574693
2134,191317.336522008
2135,195456.314980993
2136,217462.215379952
2137,156416.887089464
2138,160051.472385401
2139,204341.741975449
2140,154712.333349872
2141,217482.169497338
2142,179332.10918643
2143,186458.100644106
2144,187481.529099683
2145,206967.510346804
2146,148479.489128522
2147,183197.248952334
2148,227310.966778125
2149,162526.527349015
2150,209607.730091895
2151,163601.738215959
2152,177549.584850149
2153,174525.538637528
2154,195856.355673679
2155,149432.008208906
2156,182837.157215701
2157,192512.374916307
2158,182805.214716128
2159,214873.96712695
2160,128496.305729452
2161,141302.715969302
2162,215921.114998655
2163,151787.189477399
2164,111083.417421867
2165,171397.577808996
2166,163875.053680024
2167,170303.073076498
2168,157397.230672423
2169,207959.698710042
2170,214538.408473339
2171,175074.307431499
2172,221617.721082488
2173,210497.274206654
2174,118575.664910207
2175,160251.193824857
2176,135468.335385443
2177,201342.93022614
2178,151366.836186868
2179,184420.701422685
2180,161928.864988156
2181,180105.12056551
2182,149031.446550474
2183,183702.102182168
2184,201681.946493626
2185,183656.819864622
2186,91347.6118775909
2187,230627.468137618
2188,163876.448564812
2189,170677.555244709
2190,188696.506555969
2191,188024.154589653
2192,163861.799336011
2193,147416.238313295
2194,222798.143253206
2195,161941.874606894
2196,200769.105048599
2197,155868.441530396
2198,159461.193209593
2199,203215.186368903
2200,239314.560823937
2201,187488.246365837
2202,146723.854201071
2203,177742.736864532
2204,185909.605062562
2205,145991.553905915
2206,173202.859170332
2207,189219.98037414
2208,155417.159144059
2209,149084.335782856
2210,133106.511567333
2211,185539.317279894
2212,236775.327721048
2213,187806.737366115
2214,161167.60420466
2215,210480.125628283
2216,163507.853645942
2217,177866.587517259
2218,190704.903613647
2219,152636.020291686
2220,114413.507942789
2221,143581.089320163
2222,192845.205475118
2223,152226.220533708
2224,216631.886441744
2225,132848.547498237
2226,194659.501835892
2227,211298.977021922
2228,111482.774451682
2229,170959.92390322
2230,195309.221000705
2231,236409.252785079
2232,125442.561605829
2233,164726.231185793
2234,200834.437565308
2235,160843.877809578
2236,164413.414020292
2237,225424.671277073
2238,150952.631678808
2239,137149.380530183
2240,191139.129274541
2241,138024.354944228
2242,207927.417213408
2243,169338.861548646
2244,126783.00315966
2245,163188.552454499
2246,143771.874452867
2247,206336.631503602
2248,157250.689812688
2249,202453.028238887
2250,214711.213874279
2251,162396.869839697
2252,161656.647767592
2253,138960.634099925
2254,234452.787995073
2255,86410.3016254101
2256,212982.319469099
2257,209787.299112455
2258,191867.080981555
2259,170618.809843918
2260,196318.648102863
2261,173731.579824297
2262,237270.428017245
2263,213305.414049035
2264,196387.23255619
2265,153361.465594893
2266,191174.4710215
2267,191647.218829612
2268,170284.822131544
2269,165615.770577182
2270,178175.813407769
2271,158479.31484963
2272,176486.210129086
2273,148890.362012687
2274,219912.357019133
2275,173705.950063875
2276,195504.109554989
2277,128325.520468001
2278,181080.054807357
2279,171396.443310991
2280,174536.159805064
2281,157024.105609819
2282,146391.651317528
2283,274492.465349821
2284,283622.310548803
2285,180473.314866247
2286,98500.5410316626
2287,147553.414014165
2288,153013.045501739
2289,178049.50599525
2290,249837.737695884
2291,176553.995498682
2292,275648.442468205
2293,207275.949879537
2294,164634.764262483
2295,219991.158681678
2296,118751.419729834
2297,151407.239374093
2298,113488.76549386
2299,180777.831051965
2300,146644.343309614
2301,161377.776105246
2302,144023.420242768
2303,260172.364628044
2304,223152.67986192
2305,199444.350016647
2306,195027.417022912
2307,205366.566025489
2308,164440.269468328
2309,178216.007807076
2310,136980.601139662
2311,225512.936478757
2312,211601.795167918
2313,212997.067777822
2314,201746.20924398
2315,145287.91533875
2316,187174.447353495
2317,136279.612909447
2318,211446.02389496
2319,173145.342984697
2320,126400.356908761
2321,163137.701887073
2322,103540.162084959
2323,143189.476904735
2324,144972.536999727
2325,175466.634736714
2326,170703.857552708
2327,233705.644754797
2328,206695.13582627
2329,178329.741874194
2330,211994.917082346
2331,148974.015108715
2332,173723.355684743
2333,170646.380447618
2334,192088.940590978
2335,113063.121481469
2336,206415.450970681
2337,112385.513080515
2338,155815.318333335
2339,126321.97491999
2340,307521.013687861
2341,188255.216050256
2342,153976.689629823
2343,182905.661179342
2344,200395.201588543
2345,184535.806914989
2346,206970.827322861
2347,207129.151996776
2348,143892.128862637
2349,160656.456215505
2350,150768.422472036
2351,195705.809686577
2352,137341.518710839
2353,257300.069122398
2354,177200.213171575
2355,178747.912907156
2356,140749.712023068
2357,141319.621336481
2358,217874.070784795
2359,137370.219275483
2360,165555.636569543
2361,140279.065001189
2362,200293.110737819
2363,187069.040140777
2364,175133.335772417
2365,140332.470274041
2366,182195.819909789
2367,170553.594765932
2368,160129.305341188
2369,126150.202972235
2370,137933.30928367
2371,168420.85367248
2372,198377.307701754
2373,133487.186329529
2374,153041.680331056
2375,135255.36102854
2376,199300.242584202
2377,223344.362500102
2378,160203.35535351
2379,93920.1594617057
2380,186346.107685915
2381,168942.717069611
2382,168969.407944755
2383,171773.808694558
2384,154436.499711614
2385,127422.974629969
2386,229384.987386976
2387,118403.243537883
2388,182474.142171555
2389,151837.325964753
2390,141432.426715028
2391,102587.288619353
2392,212916.965648187
2393,163129.060426543
2394,167534.024057847
2395,136036.616763324
2396,218760.721369394
2397,209257.26289585
2398,169503.569968924
2399,210414.115894618
2400,186476.231755796
2401,182906.576164435
2402,173473.287239196
2403,161322.399757789
2404,179097.492285413
2405,210445.96348693
2406,172010.68197742
2407,137041.991999413
2408,131800.443081521
2409,217318.222004399
2410,167173.662174621
2411,158235.841523052
2412,182100.644376472
2413,109517.271178179
2414,160771.020636324
2415,198016.712411369
2416,173392.728409903
2417,189025.846497747
2418,162656.433290745
2419,244565.599135535
2420,195712.004549664
2421,125570.16517385
2422,143606.168981313
2423,175220.856865026
2424,153597.309560106
2425,142088.973502801
2426,177797.658612632
2427,189967.641036025
2428,178063.896045902
2429,150053.683869977
2430,204139.634180014
2431,190477.987526824
2432,89271.0488187205
2433,151661.420643671
2434,153022.840702966
2435,157738.816949527
2436,205048.041794944
2437,126406.66033632
2438,201019.699173647
2439,162872.707181138
2440,117085.647826
2441,134457.904562653
2442,145952.988795794
2443,178069.598915939
2444,129033.952390625
2445,155751.309026953
2446,223057.362011888
2447,158542.340698725
2448,206687.537614914
2449,132700.185617284
2450,125793.565525184
2451,206901.551729461
2452,219334.85935755
2453,221855.939126436
2454,174236.167217425
2455,129666.960079847
2456,117076.874413672
2457,130039.458032352
2458,130020.913587914
2459,161286.473505412
2460,206702.532408184
2461,145596.09728881
2462,214090.38704896
2463,128475.377402678
2464,171313.853484121
2465,156389.836584115
2466,59975.709882359
2467,126624.787939413
2468,133011.788214602
2469,124008.147658184
2470,190246.823050442
2471,162333.940379281
2472,211667.425884991
2473,244058.453395354
2474,121500.869445923
2475,147838.757553448
2476,184003.635058667
2477,205348.969592542
2478,171786.619391302
2479,181624.661621979
2480,192283.783240438
2481,153501.717893881
2482,210095.423826556
2483,176092.508249109
2484,187276.473395493
2485,219962.118404496
2486,203857.919802875
2487,173566.767827097
2488,159738.100427334
2489,180570.062897747
2490,190214.612806611
2491,211391.193413985
2492,176501.703950269
2493,267356.32942128
2494,181129.852810239
2495,126323.843879786
2496,168086.26931239
2497,178738.790049946
2498,180698.078238494
2499,135911.030026408
2500,126643.637937462
2501,122059.446953894
2502,186087.197607253
2503,159190.529798198
2504,174184.612435553
2505,230929.212182367
2506,172381.304175982
2507,215865.863692829
2508,176710.193727688
2509,182705.722253327
2510,195328.774331366
2511,192465.053796939
2512,206579.535267447
2513,110023.964459493
2514,164795.126491537
2515,165876.691196307
2516,163644.327958019
2517,155292.092562931
2518,245358.684779354
2519,226647.299426684
2520,149597.125702552
2521,190240.661228212
2522,198840.736693319
2523,168218.094257576
2524,251581.510335154
2525,172722.940640788
2526,178491.089514984
2527,227621.324453745
2528,178869.590274786
2529,190074.85742971
2530,157805.343737738
2531,144301.371626634
2532,205381.315164521
2533,153481.876444909
2534,191229.567061518
2535,204306.729972962
2536,207303.417031519
2537,190352.405277569
2538,141032.832915431
2539,165449.285327189
2540,146163.906758932
2541,154108.198416662
2542,181426.725416279
2543,191940.480092798
2544,190016.721748532
2545,187832.285959454
2546,171494.84350217
2547,193354.032981058
2548,170416.322293549
2549,172603.338882825
2550,181588.866667661
2551,92398.4195036988
2552,170593.088080524
2553,141667.33609892
2554,174768.781572252
2555,179474.808358833
2556,102487.214990796
2557,174214.217386602
2558,162577.740345794
2559,167276.274824888
2560,124416.021092454
2561,188410.082509338
2562,253609.384480663
2563,162683.434518153
2564,198443.725304043
2565,123224.317127735
2566,123869.159804778
2567,162607.720401178
2568,127874.621343203
2569,215112.000698417
2570,175911.39825826
2571,138478.418080766
2572,132144.911325275
2573,144235.163160217
2574,209169.783656242
2575,107884.814103693
2576,162414.51688095
2577,124578.267196822
2578,218093.701416244
2579,182638.292392082
2580,176959.421565824
2581,188435.675869172
2582,212766.232258798
2583,178907.869590272
2584,156897.491709968
2585,172300.873353037
2586,146680.769965481
2587,150154.037934077
2588,167424.430176836
2589,159918.94959684
2590,180350.85210906
2591,160146.765693844
2592,108812.510516279
2593,183093.002760334
2594,203897.990109943
2595,139715.980037768
2596,189023.619074284
2597,155189.7462765
2598,162064.822116221
2599,186925.861427848
2600,144645.652696819
2601,212085.41766671
2602,146862.429073297
2603,166366.799091158
2604,184909.755251698
2605,157051.5002762
2606,161171.042827166
2607,194147.283504902
2608,234772.407589671
2609,209303.9597582
2610,262557.829947881
2611,186543.802083644
2612,116454.790834371
2613,177799.969174335
2614,165642.420443047
2615,181349.007644756
2616,161429.648395213
2617,133769.06637084
2618,152359.886158773
2619,171792.755779509
2620,136732.185955655
2621,153819.307079178
2622,232886.296323195
2623,170899.99954987
2624,217640.514554354
2625,212108.707891874
2626,139499.189134451
2627,252975.910928013
2628,97862.5685339107
2629,211648.166407282
2630,175895.209262942
2631,173414.522786244
2632,221043.243522048
2633,138509.741727722
2634,194619.800043551
2635,141559.248594326
2636,150819.381254648
2637,136062.490397432
2638,156765.335139897
2639,180841.678082253
2640,161767.617873751
2641,177409.709860235
2642,164458.388663964
2643,187963.937568259
2644,158095.356056747
2645,218606.943932033
2646,124221.487671982
2647,218983.289627753
2648,182709.441911613
2649,196088.911343068
2650,204083.676503998
2651,167129.626287887
2652,186897.016911362
2653,170791.509359918
2654,210543.36412053
2655,140522.701443001
2656,155021.727554041
2657,196954.430994953
2658,224441.384822995
2659,208966.320250978
2660,176546.589404019
2661,178674.758560669
2662,194563.911973879
2663,146916.232907205
2664,229087.372387294
2665,191875.402035683
2666,144658.973109497
2667,149397.298733515
2668,156482.222664589
2669,202722.51437643
2670,141063.129905212
2671,111591.425730217
2672,144462.03908928
2673,178284.49297488
2674,152362.670764469
2675,127922.648202403
2676,163162.307113143
2677,195995.381069664
2678,185171.659664532
2679,244745.159319459
2680,179738.211108912
2681,148613.577871946
2682,198375.713801019
2683,153615.873017521
2684,95072.0214030831
2685,129296.499191582
2686,174334.757224846
2687,190737.353665129
2688,209699.342277753
2689,165247.171009973
2690,141457.396383961
2691,145450.015269746
2692,134384.937508897
2693,130262.595855041
2694,199947.376438947
2695,185904.302057806
2696,165085.892061204
2697,244626.572648118
2698,157614.07310682
2699,164588.516803811
2700,235303.019160434
2701,155678.20276302
2702,135188.3001852
2703,135379.817128848
2704,220930.741909246
2705,202418.92114431
2706,217006.388839813
2707,137777.906524621
2708,141448.12089518
2709,169247.180059769
2710,167262.093406322
2711,237995.068392627
2712,135193.575855891
2713,203818.454694472
2714,185247.233147488
2715,163111.077353905
2716,199475.640776312
2717,109514.913921843
2718,180692.592130153
2719,151289.83487587
2720,182916.058992868
2721,183303.047204518
2722,148835.440081206
2723,199917.286439035
2724,188898.278807963
2725,156591.633160822
2726,195331.849047353
2727,234608.143413023
2728,331373.033325292
2729,162881.080988388
2730,224149.280272957
2731,174593.526973477
2732,250890.890009075
2733,177713.260491087
2734,205202.408879115
2735,155595.002243487
2736,147469.292152027
2737,162642.101857359
2738,157454.013732248
2739,159543.236419752
2740,185826.502108367
2741,127836.208216664
2742,161717.254676045
2743,151082.815284243
2744,110955.108640122
2745,180584.655634082
2746,204303.150986172
2747,190064.91495077
2748,189808.513192348
2749,209117.218001687
2750,151079.523776425
2751,183370.060804449
2752,105974.392772582
2753,198559.502291061
2754,131419.550391227
2755,156744.308763707
2756,242412.0716625
2757,170342.616940449
2758,143502.078935471
2759,167663.22768333
2760,186771.717943922
2761,162921.715022893
2762,174388.353850567
2763,120525.625725918
2764,166822.517077412
2765,169138.511027389
2766,161209.241752063
2767,248400.06660059
2768,158711.208516101
2769,198661.82664329
2770,174865.626942175
2771,181741.867886391
2772,175886.282290531
2773,187346.903836475
2774,168202.477615718
2775,134936.800921895
2776,109584.213548435
2777,190472.320049133
2778,185893.540275966
2779,144237.997278641
2780,150008.225524497
2781,178222.324864555
2782,116957.787031299
2783,164940.063486327
2784,176883.686231959
2785,161411.228608167
2786,198508.295988624
2787,179153.051274721
2788,184413.966751724
2789,235946.078759286
2790,190292.959513347
2791,144292.219315141
2792,155906.751788514
2793,193296.503313572
2794,157875.208417183
2795,122503.190751024
2796,246709.116384083
2797,122643.404279602
2798,189208.36108505
2799,194303.602854797
2800,198409.607818858
2801,170932.68506051
2802,135255.337575251
2803,184383.17936477
2804,195572.270832079
2805,147214.979956796
2806,117654.565919498
2807,212499.572772586
2808,165135.373247284
2809,128704.361711042
2810,128896.109794039
2811,147055.191070305
2812,227896.504509742
2813,213451.672513914
2814,189331.522234387
2815,281224.310611744
2816,161691.460341756
2817,236810.777114155
2818,158713.254170146
2819,147609.258493015
2820,276426.888422539
2821,154820.511678974
2822,170137.849140499
2823,153200.441385046
2824,204808.120167451
2825,183648.751369081
2826,122847.23522586
2827,113922.72299494
2828,162773.902174933
2829,125924.966393757
2830,212341.80070098
2831,180124.196090485
2832,157320.226206006
2833,152117.009073714
2834,180273.783116202
2835,153755.991295794
2836,211045.107305017
2837,230604.733150861
2838,172435.052392557
2839,177206.127464545
2840,146285.158830379
2841,134461.303027231
2842,184742.122021172
2843,187390.59155869
2844,204958.208421463
2845,114877.494273769
2846,226023.181443705
2847,202825.128907685
2848,210124.935498455
2849,121800.177966913
2850,194559.571115309
2851,144977.700266482
2852,126692.631874172
2853,196014.14018265
2854,176124.736070789
2855,162574.261369356
2856,301069.479581164
2857,174569.747255432
2858,247683.451249132
2859,150484.309032413
2860,141192.88987851
2861,165932.907225966
2862,174393.166964393
2863,165119.41017267
2864,180286.765706544
2865,237638.491922545
2866,192537.800016569
2867,149035.431478794
2868,182371.28894188
2869,115935.358996439
2870,120627.966161084
2871,161878.450359414
2872,173871.110103114
2873,151033.040662129
2874,133661.91798316
2875,233171.80135604
2876,132545.910543045
2877,148596.050890269
2878,170030.277863879
2879,170031.989531753
2880,217570.38714391
2881,122161.646844529
2882,147288.386987372
2883,211140.024765983
2884,209699.301342833
2885,142215.62488491
2886,204352.746591848
2887,194003.206080729
2888,202774.365989197
2889,130341.141440554
2890,171685.724713739
2891,143998.413464054
2892,177176.035685876
2893,209174.977257297
